Epoch	ERROR1	
00001397	1.296395	
00001398	1.295931	
00001399	1.295469	
00001400	1.295006	
00001401	1.294545	
00001402	1.294084	
00001403	1.293623	
00001404	1.293163	
00001405	1.292703	
00001406	1.292244	
00001407	1.291785	
00001408	1.291327	
00001409	1.290869	
00001410	1.290412	
00001411	1.289955	
00001412	1.289499	
00001413	1.289043	
00001414	1.288587	
00001415	1.288133	
00001416	1.287678	
00001417	1.287224	
00001418	1.286771	
00001419	1.286318	
00001420	1.285866	
00001421	1.285414	
00001422	1.284962	
00001423	1.284511	
00001424	1.284061	
00001425	1.283611	
00001426	1.283161	
00001427	1.282712	
00001428	1.282263	
00001429	1.281815	
00001430	1.281367	
00001431	1.280920	
00001432	1.280473	
00001433	1.280027	
00001434	1.279581	
00001435	1.279136	
00001436	1.278691	
00001437	1.278247	
00001438	1.277803	
00001439	1.277359	
00001440	1.276916	
00001441	1.276474	
00001442	1.276032	
00001443	1.275590	
00001444	1.275149	
00001445	1.274708	
00001446	1.274268	
00001447	1.273828	
00001448	1.273389	
00001449	1.272950	
00001450	1.272511	
00001451	1.272073	
00001452	1.271636	
00001453	1.271199	
00001454	1.270762	
00001455	1.270326	
00001456	1.269890	
00001457	1.269455	
00001458	1.269020	
00001459	1.268586	
00001460	1.268152	
00001461	1.267718	
00001462	1.267285	
00001463	1.266853	
00001464	1.266421	
00001465	1.265989	
00001466	1.265558	
00001467	1.265127	
00001468	1.264697	
00001469	1.264267	
00001470	1.263837	
00001471	1.263408	
00001472	1.262979	
00001473	1.262551	
00001474	1.262124	
00001475	1.261696	
00001476	1.261269	
00001477	1.260843	
00001478	1.260417	
00001479	1.259991	
00001480	1.259566	
00001481	1.259142	
00001482	1.258717	
00001483	1.258293	
00001484	1.257870	
00001485	1.257447	
00001486	1.257024	
00001487	1.256602	
00001488	1.256181	
00001489	1.255759	
00001490	1.255338	
00001491	1.254918	
00001492	1.254498	
00001493	1.254078	
00001494	1.253659	
00001495	1.253241	
00001496	1.252822	
00001497	1.252404	
00001498	1.251987	
00001499	1.251570	
00001500	1.251153	
00001501	1.250737	
00001502	1.250321	
00001503	1.249906	
00001504	1.249491	
00001505	1.249076	
00001506	1.248662	
00001507	1.248248	
00001508	1.247835	
00001509	1.247422	
00001510	1.247010	
00001511	1.246597	
00001512	1.246186	
00001513	1.245775	
00001514	1.245364	
00001515	1.244953	
00001516	1.244543	
00001517	1.244133	
00001518	1.243724	
00001519	1.243315	
00001520	1.242907	
00001521	1.242499	
00001522	1.242091	
00001523	1.241684	
00001524	1.241277	
00001525	1.240871	
00001526	1.240465	
00001527	1.240059	
00001528	1.239654	
00001529	1.239249	
00001530	1.238845	
00001531	1.238441	
00001532	1.238037	
00001533	1.237634	
00001534	1.237231	
00001535	1.236829	
00001536	1.236427	
00001537	1.236025	
00001538	1.235624	
00001539	1.235223	
00001540	1.234822	
00001541	1.234422	
00001542	1.234023	
00001543	1.233623	
00001544	1.233224	
00001545	1.232826	
00001546	1.232428	
00001547	1.232030	
00001548	1.231632	
00001549	1.231235	
00001550	1.230839	
00001551	1.230443	
00001552	1.230047	
00001553	1.229651	
00001554	1.229256	
00001555	1.228862	
00001556	1.228467	
00001557	1.228073	
00001558	1.227680	
00001559	1.227287	
00001560	1.226894	
00001561	1.226501	
00001562	1.226109	
00001563	1.225718	
00001564	1.225327	
00001565	1.224936	
00001566	1.224545	
00001567	1.224155	
00001568	1.223765	
00001569	1.223376	
00001570	1.222987	
00001571	1.222598	
00001572	1.222210	
00001573	1.221822	
00001574	1.221434	
00001575	1.221047	
00001576	1.220660	
00001577	1.220274	
00001578	1.219888	
00001579	1.219502	
00001580	1.219117	
00001581	1.218732	
00001582	1.218347	
00001583	1.217963	
00001584	1.217579	
00001585	1.217196	
00001586	1.216812	
00001587	1.216430	
00001588	1.216047	
00001589	1.215665	
00001590	1.215283	
00001591	1.214902	
00001592	1.214521	
00001593	1.214140	
00001594	1.213760	
00001595	1.213380	
00001596	1.213001	
00001597	1.212622	
00001598	1.212243	
00001599	1.211864	
00001600	1.211486	
00001601	1.211108	
00001602	1.210731	
00001603	1.210354	
00001604	1.209977	
00001605	1.209601	
00001606	1.209225	
00001607	1.208849	
00001608	1.208474	
00001609	1.208099	
00001610	1.207724	
00001611	1.207350	
00001612	1.206976	
00001613	1.206603	
00001614	1.206229	
00001615	1.205857	
00001616	1.205484	
00001617	1.205112	
00001618	1.204740	
00001619	1.204369	
00001620	1.203997	
00001621	1.203627	
00001622	1.203256	
00001623	1.202886	
00001624	1.202516	
00001625	1.202147	
00001626	1.201778	
00001627	1.201409	
00001628	1.201041	
00001629	1.200673	
00001630	1.200305	
00001631	1.199938	
00001632	1.199571	
00001633	1.199204	
00001634	1.198838	
00001635	1.198472	
00001636	1.198106	
00001637	1.197741	
00001638	1.197375	
00001639	1.197011	
00001640	1.196646	
00001641	1.196282	
00001642	1.195919	
00001643	1.195555	
00001644	1.195192	
00001645	1.194830	
00001646	1.194467	
00001647	1.194105	
00001648	1.193744	
00001649	1.193382	
00001650	1.193021	
00001651	1.192661	
00001652	1.192300	
00001653	1.191940	
00001654	1.191580	
00001655	1.191221	
00001656	1.190862	
00001657	1.190503	
00001658	1.190145	
00001659	1.189787	
00001660	1.189429	
00001661	1.189071	
00001662	1.188714	
00001663	1.188357	
00001664	1.188001	
00001665	1.187645	
00001666	1.187289	
00001667	1.186933	
00001668	1.186578	
00001669	1.186223	
00001670	1.185869	
00001671	1.185515	
00001672	1.185161	
00001673	1.184807	
00001674	1.184454	
00001675	1.184101	
00001676	1.183748	
00001677	1.183396	
00001678	1.183044	
00001679	1.182692	
00001680	1.182341	
00001681	1.181990	
00001682	1.181639	
00001683	1.181288	
00001684	1.180938	
00001685	1.180588	
00001686	1.180239	
00001687	1.179890	
00001688	1.179541	
00001689	1.179192	
00001690	1.178844	
00001691	1.178496	
00001692	1.178148	
00001693	1.177801	
00001694	1.177454	
00001695	1.177107	
00001696	1.176761	
00001697	1.176415	
00001698	1.176069	
00001699	1.175723	
00001700	1.175378	
00001701	1.175033	
00001702	1.174689	
00001703	1.174344	
00001704	1.174000	
00001705	1.173657	
00001706	1.173313	
00001707	1.172970	
00001708	1.172628	
00001709	1.172285	
00001710	1.171943	
00001711	1.171601	
00001712	1.171259	
00001713	1.170918	
00001714	1.170577	
00001715	1.170237	
00001716	1.169896	
00001717	1.169556	
00001718	1.169216	
00001719	1.168877	
00001720	1.168538	
00001721	1.168199	
00001722	1.167860	
00001723	1.167522	
00001724	1.167184	
00001725	1.166846	
00001726	1.166509	
00001727	1.166172	
00001728	1.165835	
00001729	1.165498	
00001730	1.165162	
00001731	1.164826	
00001732	1.164490	
00001733	1.164155	
00001734	1.163820	
00001735	1.163485	
00001736	1.163151	
00001737	1.162816	
00001738	1.162482	
00001739	1.162149	
00001740	1.161815	
00001741	1.161482	
00001742	1.161150	
00001743	1.160817	
00001744	1.160485	
00001745	1.160153	
00001746	1.159821	
00001747	1.159490	
00001748	1.159159	
00001749	1.158828	
00001750	1.158498	
00001751	1.158168	
00001752	1.157838	
00001753	1.157508	
00001754	1.157179	
00001755	1.156850	
00001756	1.156521	
00001757	1.156192	
00001758	1.155864	
00001759	1.155536	
00001760	1.155208	
00001761	1.154881	
00001762	1.154554	
00001763	1.154227	
00001764	1.153900	
00001765	1.153574	
00001766	1.153248	
00001767	1.152922	
00001768	1.152597	
00001769	1.152272	
00001770	1.151947	
00001771	1.151622	
00001772	1.151298	
00001773	1.150974	
00001774	1.150650	
00001775	1.150327	
00001776	1.150003	
00001777	1.149680	
00001778	1.149358	
00001779	1.149035	
00001780	1.148713	
00001781	1.148391	
00001782	1.148069	
00001783	1.147748	
00001784	1.147427	
00001785	1.147106	
00001786	1.146786	
00001787	1.146465	
00001788	1.146145	
00001789	1.145826	
00001790	1.145506	
00001791	1.145187	
00001792	1.144868	
00001793	1.144549	
00001794	1.144231	
00001795	1.143913	
00001796	1.143595	
00001797	1.143278	
00001798	1.142960	
00001799	1.142643	
00001800	1.142326	
00001801	1.142010	
00001802	1.141694	
00001803	1.141378	
00001804	1.141062	
00001805	1.140746	
00001806	1.140431	
00001807	1.140116	
00001808	1.139801	
00001809	1.139487	
00001810	1.139173	
00001811	1.138859	
00001812	1.138545	
00001813	1.138232	
00001814	1.137919	
00001815	1.137606	
00001816	1.137293	
00001817	1.136981	
00001818	1.136669	
00001819	1.136357	
00001820	1.136045	
00001821	1.135734	
00001822	1.135423	
00001823	1.135112	
00001824	1.134802	
00001825	1.134491	
00001826	1.134181	
00001827	1.133871	
00001828	1.133562	
00001829	1.133253	
00001830	1.132944	
00001831	1.132635	
00001832	1.132326	
00001833	1.132018	
00001834	1.131710	
00001835	1.131402	
00001836	1.131095	
00001837	1.130787	
00001838	1.130480	
00001839	1.130174	
00001840	1.129867	
00001841	1.129561	
00001842	1.129255	
00001843	1.128949	
00001844	1.128644	
00001845	1.128338	
00001846	1.128033	
00001847	1.127728	
00001848	1.127424	
00001849	1.127120	
00001850	1.126816	
00001851	1.126512	
00001852	1.126208	
00001853	1.125905	
00001854	1.125602	
00001855	1.125299	
00001856	1.124997	
00001857	1.124694	
00001858	1.124392	
00001859	1.124090	
00001860	1.123789	
00001861	1.123488	
00001862	1.123186	
00001863	1.122886	
00001864	1.122585	
00001865	1.122285	
00001866	1.121984	
00001867	1.121685	
00001868	1.121385	
00001869	1.121086	
00001870	1.120786	
00001871	1.120487	
00001872	1.120189	
00001873	1.119890	
00001874	1.119592	
00001875	1.119294	
00001876	1.118996	
00001877	1.118699	
00001878	1.118402	
00001879	1.118105	
00001880	1.117808	
00001881	1.117511	
00001882	1.117215	
00001883	1.116919	
00001884	1.116623	
00001885	1.116328	
00001886	1.116032	
00001887	1.115737	
00001888	1.115442	
00001889	1.115148	
00001890	1.114853	
00001891	1.114559	
00001892	1.114265	
00001893	1.113971	
00001894	1.113678	
00001895	1.113385	
00001896	1.113092	
00001897	1.112799	
00001898	1.112506	
00001899	1.112214	
00001900	1.111922	
00001901	1.111630	
00001902	1.111338	
00001903	1.111047	
00001904	1.110756	
00001905	1.110465	
00001906	1.110174	
00001907	1.109884	
00001908	1.109593	
00001909	1.109303	
00001910	1.109013	
00001911	1.108724	
00001912	1.108435	
00001913	1.108145	
00001914	1.107857	
00001915	1.107568	
00001916	1.107279	
00001917	1.106991	
00001918	1.106703	
00001919	1.106415	
00001920	1.106128	
00001921	1.105841	
00001922	1.105553	
00001923	1.105267	
00001924	1.104980	
00001925	1.104694	
00001926	1.104407	
00001927	1.104121	
00001928	1.103836	
00001929	1.103550	
00001930	1.103265	
00001931	1.102980	
00001932	1.102695	
00001933	1.102410	
00001934	1.102126	
00001935	1.101842	
00001936	1.101558	
00001937	1.101274	
00001938	1.100990	
00001939	1.100707	
00001940	1.100424	
00001941	1.100141	
00001942	1.099858	
00001943	1.099576	
00001944	1.099294	
00001945	1.099012	
00001946	1.098730	
00001947	1.098448	
00001948	1.098167	
00001949	1.097886	
00001950	1.097605	
00001951	1.097324	
00001952	1.097044	
00001953	1.096763	
00001954	1.096483	
00001955	1.096203	
00001956	1.095924	
00001957	1.095644	
00001958	1.095365	
00001959	1.095086	
00001960	1.094807	
00001961	1.094529	
00001962	1.094251	
00001963	1.093972	
00001964	1.093694	
00001965	1.093417	
00001966	1.093139	
00001967	1.092862	
00001968	1.092585	
00001969	1.092308	
00001970	1.092031	
00001971	1.091755	
00001972	1.091479	
00001973	1.091203	
00001974	1.090927	
00001975	1.090651	
00001976	1.090376	
00001977	1.090101	
00001978	1.089826	
00001979	1.089551	
00001980	1.089276	
00001981	1.089002	
00001982	1.088728	
00001983	1.088454	
00001984	1.088180	
00001985	1.087907	
00001986	1.087633	
00001987	1.087360	
00001988	1.087087	
00001989	1.086815	
00001990	1.086542	
00001991	1.086270	
00001992	1.085998	
00001993	1.085726	
00001994	1.085454	
00001995	1.085183	
00001996	1.084912	
00001997	1.084641	
00001998	1.084370	
00001999	1.084099	
00002000	1.083829	
00002001	1.083558	
00002002	1.083288	
00002003	1.083018	
00002004	1.082749	
00002005	1.082479	
00002006	1.082210	
00002007	1.081941	
00002008	1.081672	
00002009	1.081404	
00002010	1.081135	
00002011	1.080867	
00002012	1.080599	
00002013	1.080331	
00002014	1.080063	
00002015	1.079796	
00002016	1.079529	
00002017	1.079262	
00002018	1.078995	
00002019	1.078728	
00002020	1.078462	
00002021	1.078196	
00002022	1.077930	
00002023	1.077664	
00002024	1.077398	
00002025	1.077133	
00002026	1.076867	
00002027	1.076602	
00002028	1.076337	
00002029	1.076073	
00002030	1.075808	
00002031	1.075544	
00002032	1.075280	
00002033	1.075016	
00002034	1.074752	
00002035	1.074489	
00002036	1.074226	
00002037	1.073962	
00002038	1.073700	
00002039	1.073437	
00002040	1.073174	
00002041	1.072912	
00002042	1.072650	
00002043	1.072388	
00002044	1.072126	
00002045	1.071865	
00002046	1.071603	
00002047	1.071342	
00002048	1.071081	
00002049	1.070820	
00002050	1.070560	
00002051	1.070299	
00002052	1.070039	
00002053	1.069779	
00002054	1.069519	
00002055	1.069259	
00002056	1.069000	
00002057	1.068741	
00002058	1.068482	
00002059	1.068223	
00002060	1.067964	
00002061	1.067705	
00002062	1.067447	
00002063	1.067189	
00002064	1.066931	
00002065	1.066673	
00002066	1.066416	
00002067	1.066158	
00002068	1.065901	
00002069	1.065644	
00002070	1.065387	
00002071	1.065130	
00002072	1.064874	
00002073	1.064618	
00002074	1.064362	
00002075	1.064106	
00002076	1.063850	
00002077	1.063594	
00002078	1.063339	
00002079	1.063084	
00002080	1.062829	
00002081	1.062574	
00002082	1.062320	
00002083	1.062065	
00002084	1.061811	
00002085	1.061557	
00002086	1.061303	
00002087	1.061049	
00002088	1.060796	
00002089	1.060542	
00002090	1.060289	
00002091	1.060036	
00002092	1.059783	
00002093	1.059531	
00002094	1.059278	
00002095	1.059026	
00002096	1.058774	
00002097	1.058522	
00002098	1.058270	
00002099	1.058019	
00002100	1.057768	
00002101	1.057516	
00002102	1.057265	
00002103	1.057015	
00002104	1.056764	
00002105	1.056513	
00002106	1.056263	
00002107	1.056013	
00002108	1.055763	
00002109	1.055513	
00002110	1.055264	
00002111	1.055014	
00002112	1.054765	
00002113	1.054516	
00002114	1.054267	
00002115	1.054019	
00002116	1.053770	
00002117	1.053522	
00002118	1.053274	
00002119	1.053026	
00002120	1.052778	
00002121	1.052530	
00002122	1.052283	
00002123	1.052036	
00002124	1.051788	
00002125	1.051542	
00002126	1.051295	
00002127	1.051048	
00002128	1.050802	
00002129	1.050556	
00002130	1.050309	
00002131	1.050064	
00002132	1.049818	
00002133	1.049572	
00002134	1.049327	
00002135	1.049082	
00002136	1.048837	
00002137	1.048592	
00002138	1.048347	
00002139	1.048103	
00002140	1.047858	
00002141	1.047614	
00002142	1.047370	
00002143	1.047126	
00002144	1.046883	
00002145	1.046639	
00002146	1.046396	
00002147	1.046153	
00002148	1.045910	
00002149	1.045667	
00002150	1.045424	
00002151	1.045182	
00002152	1.044940	
00002153	1.044698	
00002154	1.044456	
00002155	1.044214	
00002156	1.043972	
00002157	1.043731	
00002158	1.043489	
00002159	1.043248	
00002160	1.043007	
00002161	1.042767	
00002162	1.042526	
00002163	1.042286	
00002164	1.042045	
00002165	1.041805	
00002166	1.041565	
00002167	1.041325	
00002168	1.041086	
00002169	1.040846	
00002170	1.040607	
00002171	1.040368	
00002172	1.040129	
00002173	1.039890	
00002174	1.039652	
00002175	1.039413	
00002176	1.039175	
00002177	1.038937	
00002178	1.038699	
00002179	1.038461	
00002180	1.038223	
00002181	1.037986	
00002182	1.037749	
00002183	1.037511	
00002184	1.037274	
00002185	1.037038	
00002186	1.036801	
00002187	1.036564	
00002188	1.036328	
00002189	1.036092	
00002190	1.035856	
00002191	1.035620	
00002192	1.035384	
00002193	1.035149	
00002194	1.034913	
00002195	1.034678	
00002196	1.034443	
00002197	1.034208	
00002198	1.033974	
00002199	1.033739	
00002200	1.033505	
00002201	1.033270	
00002202	1.033036	
00002203	1.032802	
00002204	1.032569	
00002205	1.032335	
00002206	1.032102	
00002207	1.031868	
00002208	1.031635	
00002209	1.031402	
00002210	1.031169	
00002211	1.030937	
00002212	1.030704	
00002213	1.030472	
00002214	1.030240	
00002215	1.030008	
00002216	1.029776	
00002217	1.029544	
00002218	1.029312	
00002219	1.029081	
00002220	1.028850	
00002221	1.028619	
00002222	1.028388	
00002223	1.028157	
00002224	1.027926	
00002225	1.027696	
00002226	1.027466	
00002227	1.027235	
00002228	1.027005	
00002229	1.026776	
00002230	1.026546	
00002231	1.026316	
00002232	1.026087	
00002233	1.025858	
00002234	1.025629	
00002235	1.025400	
00002236	1.025171	
00002237	1.024942	
00002238	1.024714	
00002239	1.024486	
00002240	1.024258	
00002241	1.024030	
00002242	1.023802	
00002243	1.023574	
00002244	1.023346	
00002245	1.023119	
00002246	1.022892	
00002247	1.022665	
